user,item,label_pref
S1584,J0083,0
S1584,J0084,0
S1584,J0086,0
S2206,J0010,1
S2206,J0058,0
S2206,J0059,0
S2206,J0064,0
S2206,J0065,0
S2206,J0066,0
S2206,J0067,0
S2206,J0070,0
S2206,J0074,0
S2206,J0077,0
S2206,J0079,0
S2206,J0080,0
S2206,J0083,0
S2206,J0085,0
S2206,J0086,0
S2206,J0087,0
S2206,J0088,0
S2206,J0092,0
S2206,J0095,0
S2206,J0098,0
S2206,J0099,0
S2206,J0100,0
S2206,J0001,0
S2206,J0002,0
S2206,J0005,0
S2206,J0008,0
S2206,J0013,0
S2206,J0015,0
S2206,J0016,0
S2206,J0017,0
S2206,J0018,0
S2206,J0020,0
S2206,J0021,0
S2206,J0022,0
S2206,J0023,0
S2206,J0024,0
S2206,J0025,0
S2206,J0027,0
S2206,J0028,0
S2206,J0030,0
S2206,J0031,0
S2206,J0032,0
S2206,J0036,0
S2206,J0037,0
S2206,J0039,0
S2206,J0040,0
S2206,J0042,0
S2206,J0043,0
S2206,J0044,0
S2206,J0045,0
S0661,J0096,1
S0661,J0041,0
S0661,J0042,0
S0661,J0043,0
S0661,J0044,0
S0661,J0045,0
S0661,J0046,0
S0661,J0047,0
S0661,J0048,0
S0661,J0050,0
S0661,J0051,0
S0661,J0052,0
S0661,J0057,0
S0661,J0061,0
S0661,J0062,0
S0661,J0064,0
S0661,J0066,0
S0661,J0067,0
S0661,J0068,0
S0661,J0069,0
S0661,J0072,0
S0661,J0073,0
S0661,J0075,0
S0661,J0076,0
S0661,J0077,0
S0661,J0079,0
S0661,J0080,0
S0661,J0084,0
S0661,J0085,0
S0661,J0086,0
S0661,J0087,0
S0661,J0088,0
S0661,J0092,0
S0661,J0093,0
S0661,J0098,0
S0661,J0002,0
S0661,J0003,0
S0661,J0004,0
S0661,J0006,0
S0661,J0007,0
S0661,J0008,0
S0661,J0009,0
S0661,J0015,0
S0661,J0016,0
S0661,J0017,0
S0661,J0018,0
S0661,J0020,0
S0661,J0023,0
S0661,J0024,0
S0661,J0026,0
S4794,J0028,1
S4794,J0070,0
S4794,J0072,0
S4794,J0073,0
S4794,J0075,0
S4794,J0076,0
S4794,J0077,0
S4794,J0078,0
S4794,J0079,0
S4794,J0084,0
S4794,J0088,0
S4794,J0090,0
S4794,J0091,0
S4794,J0095,0
S4794,J0098,0
S4794,J0099,0
S4794,J0100,0
S4794,J0001,0
S4794,J0002,0
S4794,J0003,0
S4794,J0004,0
S4794,J0005,0
S4794,J0008,0
S4794,J0009,0
S4794,J0010,0
S4794,J0011,0
S4794,J0012,0
S4794,J0013,0
S4794,J0015,0
S4794,J0018,0
S4794,J0019,0
S4794,J0022,0
S4794,J0023,0
S4794,J0024,0
S4794,J0025,0
S4794,J0026,0
S4794,J0029,0
S4794,J0030,0
S4794,J0031,0
S4794,J0032,0
S4794,J0034,0
S4794,J0035,0
S4794,J0039,0
S4794,J0040,0
S4794,J0042,0
S4794,J0043,0
S4794,J0045,0
S4794,J0046,0
S4794,J0047,0
S4794,J0048,0
S0661,J0005,1
S0661,J0004,0
S0661,J0006,0
S0661,J0007,0
S0661,J0008,0
S0661,J0009,0
S0661,J0015,0
S0661,J0016,0
S0661,J0017,0
S0661,J0018,0
S0661,J0020,0
S0661,J0023,0
S0661,J0024,0
S0661,J0026,0
S0661,J0028,0
S0661,J0030,0
S0661,J0031,0
S0661,J0032,0
S0661,J0035,0
S0661,J0036,0
S0661,J0041,0
S0661,J0042,0
S0661,J0043,0
S0661,J0044,0
S0661,J0045,0
S0661,J0046,0
S0661,J0047,0
S0661,J0048,0
S0661,J0050,0
S0661,J0051,0
S0661,J0052,0
S0661,J0057,0
S0661,J0061,0
S0661,J0062,0
S0661,J0064,0
S0661,J0066,0
S0661,J0067,0
S0661,J0068,0
S0661,J0069,0
S0661,J0072,0
S0661,J0073,0
S0661,J0075,0
S0661,J0076,0
S0661,J0077,0
S0661,J0079,0
S0661,J0080,0
S0661,J0084,0
S0661,J0085,0
S0661,J0086,0
S0661,J0087,0
S4947,J0038,1
S4947,J0048,0
S4947,J0049,0
S4947,J0051,0
S4947,J0053,0
S4947,J0056,0
S4947,J0057,0
S4947,J0060,0
S4947,J0061,0
S4947,J0062,0
S4947,J0064,0
S4947,J0067,0
S4947,J0068,0
S4947,J0069,0
S4947,J0071,0
S4947,J0075,0
S4947,J0076,0
S4947,J0078,0
S4947,J0088,0
S4947,J0090,0
S4947,J0091,0
S4947,J0092,0
S4947,J0095,0
S4947,J0003,0
S4947,J0004,0
S4947,J0008,0
S4947,J0009,0
S4947,J0012,0
S4947,J0013,0
S4947,J0014,0
S4947,J0015,0
S4947,J0016,0
S4947,J0017,0
S4947,J0019,0
S4947,J0021,0
S4947,J0022,0
S4947,J0023,0
S4947,J0024,0
S4947,J0025,0
S4947,J0026,0
S4947,J0028,0
S4947,J0031,0
S4947,J0032,0
S4947,J0034,0
S4947,J0037,0
S4947,J0039,0
S4947,J0041,0
S4947,J0042,0
S4947,J0044,0
S4947,J0045,0
S4047,J0049,1
S4047,J0076,0
S4047,J0077,0
S4047,J0080,0
S4047,J0084,0
S4047,J0085,0
S4047,J0086,0
S4047,J0087,0
S4047,J0088,0
S4047,J0089,0
S4047,J0092,0
S4047,J0095,0
S4047,J0096,0
S4047,J0001,0
S4047,J0002,0
S4047,J0005,0
S4047,J0010,0
S4047,J0012,0
S4047,J0015,0
S4047,J0016,0
S4047,J0017,0
S4047,J0019,0
S4047,J0020,0
S4047,J0021,0
S4047,J0023,0
S4047,J0024,0
S4047,J0025,0
S4047,J0026,0
S4047,J0031,0
S4047,J0033,0
S4047,J0034,0
S4047,J0035,0
S4047,J0038,0
S4047,J0041,0
S4047,J0043,0
S4047,J0044,0
S4047,J0045,0
S4047,J0046,0
S4047,J0054,0
S4047,J0057,0
S4047,J0058,0
S4047,J0059,0
S4047,J0060,0
S4047,J0061,0
S4047,J0063,0
S4047,J0066,0
S4047,J0067,0
S4047,J0068,0
S4047,J0069,0
S4047,J0070,0
S0054,J0066,1
S0054,J0029,0
S0054,J0030,0
S0054,J0031,0
S0054,J0033,0
S0054,J0034,0
S0054,J0035,0
S0054,J0036,0
S0054,J0037,0
S0054,J0038,0
S0054,J0039,0
S0054,J0040,0
S0054,J0042,0
S0054,J0044,0
S0054,J0045,0
S0054,J0047,0
S0054,J0049,0
S0054,J0053,0
S0054,J0055,0
S0054,J0056,0
S0054,J0057,0
S0054,J0058,0
S0054,J0059,0
S0054,J0061,0
S0054,J0062,0
S0054,J0063,0
S0054,J0064,0
S0054,J0065,0
S0054,J0067,0
S0054,J0068,0
S0054,J0069,0
S0054,J0070,0
S0054,J0071,0
S0054,J0072,0
S0054,J0073,0
S0054,J0074,0
S0054,J0075,0
S0054,J0076,0
S0054,J0078,0
S0054,J0079,0
S0054,J0080,0
S0054,J0081,0
S0054,J0083,0
S0054,J0087,0
S0054,J0089,0
S0054,J0097,0
S0054,J0099,0
S0054,J0100,0
S0054,J0001,0
S0054,J0002,0
S3677,J0061,1
S3677,J0086,0
S3677,J0087,0
S3677,J0088,0
S3677,J0090,0
S3677,J0092,0
S3677,J0093,0
S3677,J0095,0
S3677,J0096,0
S3677,J0098,0
S3677,J0099,0
S3677,J0100,0
S3677,J0002,0
S3677,J0005,0
S3677,J0006,0
S3677,J0009,0
S3677,J0012,0
S3677,J0014,0
S3677,J0015,0
S3677,J0016,0
S3677,J0018,0
S3677,J0019,0
S3677,J0020,0
S3677,J0021,0
S3677,J0023,0
S3677,J0027,0
S3677,J0029,0
S3677,J0030,0
S3677,J0031,0
S3677,J0032,0
S3677,J0033,0
S3677,J0034,0
S3677,J0036,0
S3677,J0037,0
S3677,J0038,0
S3677,J0040,0
S3677,J0044,0
S3677,J0045,0
S3677,J0046,0
S3677,J0047,0
S3677,J0049,0
S3677,J0050,0
S3677,J0052,0
S3677,J0055,0
S3677,J0057,0
S3677,J0058,0
S3677,J0063,0
S3677,J0065,0
S3677,J0066,0
S3677,J0067,0
S3354,J0044,1
S3354,J0094,0
S3354,J0095,0
S3354,J0096,0
S3354,J0097,0
S3354,J0099,0
S3354,J0100,0
S3354,J0004,0
S3354,J0007,0
S3354,J0008,0
S3354,J0009,0
S3354,J0011,0
S3354,J0014,0
S3354,J0015,0
S3354,J0023,0
S3354,J0025,0
S3354,J0026,0
S3354,J0027,0
S3354,J0028,0
S3354,J0029,0
S3354,J0030,0
S3354,J0031,0
S3354,J0032,0
S3354,J0034,0
S3354,J0036,0
S3354,J0037,0
S3354,J0039,0
S3354,J0040,0
S3354,J0041,0
S3354,J0045,0
S3354,J0046,0
S3354,J0049,0
S3354,J0053,0
S3354,J0054,0
S3354,J0055,0
S3354,J0058,0
S3354,J0059,0
S3354,J0061,0
S3354,J0062,0
S3354,J0064,0
S3354,J0065,0
S3354,J0067,0
S3354,J0068,0
S3354,J0069,0
S3354,J0071,0
S3354,J0073,0
S3354,J0075,0
S3354,J0076,0
S3354,J0081,0
S3354,J0082,0
S1217,J0023,1
S1217,J0085,0
S1217,J0086,0
S1217,J0087,0
S1217,J0093,0
S1217,J0096,0
S1217,J0098,0
S1217,J0099,0
S1217,J0100,0
S1217,J0001,0
S1217,J0004,0
S1217,J0005,0
S1217,J0006,0
S1217,J0010,0
S1217,J0014,0
S1217,J0016,0
S1217,J0017,0
S1217,J0020,0
S1217,J0021,0
S1217,J0024,0
S1217,J0026,0
S1217,J0029,0
S1217,J0035,0
S1217,J0038,0
S1217,J0040,0
S1217,J0041,0
S1217,J0042,0
S1217,J0043,0
S1217,J0044,0
S1217,J0045,0
S1217,J0047,0
S1217,J0048,0
S1217,J0050,0
S1217,J0051,0
S1217,J0053,0
S1217,J0054,0
S1217,J0055,0
S1217,J0056,0
S1217,J0057,0
S1217,J0058,0
S1217,J0059,0
S1217,J0060,0
S1217,J0065,0
S1217,J0066,0
S1217,J0067,0
S1217,J0071,0
S1217,J0074,0
S1217,J0078,0
S1217,J0080,0
S1217,J0082,0
S3485,J0089,1
S3485,J0082,0
S3485,J0083,0
S3485,J0087,0
S3485,J0092,0
S3485,J0093,0
S3485,J0100,0
S3485,J0002,0
S3485,J0003,0
S3485,J0004,0
S3485,J0007,0
S3485,J0009,0
S3485,J0012,0
S3485,J0013,0
S3485,J0014,0
S3485,J0017,0
S3485,J0019,0
S3485,J0020,0
S3485,J0021,0
S3485,J0023,0
S3485,J0024,0
S3485,J0025,0
S3485,J0026,0
S3485,J0027,0
S3485,J0029,0
S3485,J0034,0
S3485,J0035,0
S3485,J0037,0
S3485,J0039,0
S3485,J0040,0
S3485,J0041,0
S3485,J0042,0
S3485,J0043,0
S3485,J0044,0
S3485,J0045,0
S3485,J0047,0
S3485,J0049,0
S3485,J0053,0
S3485,J0054,0
S3485,J0055,0
S3485,J0060,0
S3485,J0062,0
S3485,J0064,0
S3485,J0065,0
S3485,J0067,0
S3485,J0069,0
S3485,J0070,0
S3485,J0072,0
S3485,J0074,0
S3485,J0076,0
S1397,J0037,1
S1397,J0024,0
S1397,J0027,0
S1397,J0028,0
S1397,J0029,0
S1397,J0030,0
S1397,J0031,0
S1397,J0032,0
S1397,J0034,0
S1397,J0038,0
S1397,J0039,0
S1397,J0041,0
S1397,J0042,0
S1397,J0044,0
S1397,J0046,0
S1397,J0047,0
S1397,J0048,0
S1397,J0049,0
S1397,J0050,0
S1397,J0053,0
S1397,J0055,0
S1397,J0056,0
S1397,J0057,0
S1397,J0059,0
S1397,J0060,0
S1397,J0062,0
S1397,J0064,0
S1397,J0065,0
S1397,J0067,0
S1397,J0068,0
S1397,J0069,0
S1397,J0070,0
S1397,J0071,0
S1397,J0072,0
S1397,J0074,0
S1397,J0076,0
S1397,J0077,0
S1397,J0078,0
S1397,J0081,0
S1397,J0082,0
S1397,J0083,0
S1397,J0085,0
S1397,J0086,0
S1397,J0088,0
S1397,J0089,0
S1397,J0090,0
S1397,J0091,0
S1397,J0092,0
S1397,J0095,0
S1397,J0096,0
